Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Dominic Stricker,210,22.5,1557.0,,198,1521.8,192,1528.2,153,1528.9,,1798.6,2021-06,,252,-0.18,
Roman Andres Burruchaga,211,23.1,1556.2,,249,1467.6,177,1544.3,179,1511.2,,1669.3,2024-05,,142,0.40,1511.7
Duje Ajdukovic,212,24.1,1555.7,,177,1542.2,196,1526.8,290,1427.9,,1687.6,2024-09,,167,0.24,1421.3
Titouan Droguet,213,23.7,1552.6,,211,1506.5,176,1544.5,169,1515.3,,1666.7,2024-09,,203,0.05,1535.6
Marat Sharipov,214,22.5,1551.9,,201,1517.3,332,1386.0,220,1476.0,,1613.9,2025-02,,256,-0.18,1606.9
Yasutaka Uchiyama,215,32.6,1551.8,,205,1513.6,317,1396.4,218,1478.1,,1727.5,2019-10,,209,0.03,1524.0
Joris De Loore,216,31.3,1549.5,,180,1538.2,221,1481.7,228,1470.6,,1665.1,2016-10,,403,-0.62,
Calvin Hemery,217,30.1,1548.6,,224,1496.1,193,1528.2,249,1451.1,,1651.1,2015-06,,171,0.24,1530.7
Ugo Blanchet,218,26.2,1546.8,,196,1522.2,202,1521.3,235,1462.1,,1659.4,2023-10,,182,0.18,1557.0
Hady Habib,219,26.5,1546.0,,197,1522.0,237,1461.2,161,1523.0,,1615.8,2018-09,,174,0.23,1517.6
Jozef Kovalik,220,32.4,1545.7,,257,1457.6,170,1549.8,354,1392.2,,1721.8,2018-07,,168,0.27,1407.6
Gijs Brouwer,221,28.8,1545.4,,234,1483.1,213,1490.4,170,1515.2,,1656.6,2023-04,,206,0.07,
Elias Ymer,222,28.9,1544.7,,216,1502.1,203,1519.3,171,1515.2,,1751.8,2015-06,,259,-0.15,1532.0
Kimmer Coppejans,223,31.1,1544.5,,254,1459.1,199,1523.5,242,1455.8,,1697.0,2015-04,,280,-0.23,1549.3
Daniel Rincon,224,22.2,1544.0,,207,1509.3,211,1497.9,335,1401.2,,1613.8,2023-09,,217,0.03,1561.3
Martin Landaluce,225,19.2,1542.9,,174,1548.6,245,1456.7,224,1471.4,,1741.8,2024-10,,148,0.42,1387.2
Rei Sakamoto,226,18.8,1542.4,,213,1504.5,335,1381.2,225,1471.2,,1612.5,2024-12,,281,-0.22,1539.3
Zachary Svajda,227,22.3,1541.8,,218,1501.7,247,1456.1,166,1516.8,,1769.0,2023-10,,221,0.03,1485.4
Luka Pavlovic,228,25.0,1541.8,,378,1340.3,191,1532.2,227,1470.9,,1621.4,2025-04,,234,-0.03,1574.7
Lukas Neumayer,229,22.5,1539.0,,343,1369.9,188,1533.6,266,1436.5,,1594.5,2024-12,,191,0.18,1514.6
James Trotter,230,25.7,1538.8,,195,1522.6,392,1330.3,259,1442.2,,1658.1,2025-01,,170,0.30,1463.2
Jan Choinski,231,28.8,1538.5,,250,1465.8,187,1533.8,390,1374.1,,1632.0,2023-08,,183,0.23,1501.4
Marco Trungelliti,232,35.1,1537.8,,240,1478.0,189,1533.4,281,1433.0,,1693.1,2018-07,,189,0.20,1470.9
Mitchell Krueger,233,31.2,1536.9,,226,1491.8,225,1478.1,202,1492.2,,1653.6,2022-04,,150,0.44,1506.1
James Mccabe,234,21.7,1536.5,,223,1496.3,375,1346.9,188,1502.9,,1584.1,2025-03,,176,0.28,1536.4
Juan Pablo Ficovich,235,28.2,1535.2,,267,1448.5,184,1536.6,253,1447.6,,1597.4,2020-10,,145,0.48,1527.0
Ignacio Buse,236,21.0,1533.3,,359,1355.5,178,1541.5,230,1466.6,,1632.4,2024-09,,210,0.12,1539.1
Alibek Kachmazov,237,22.6,1532.3,,215,1503.1,285,1427.0,168,1516.2,,1620.5,2024-10,,185,0.25,1469.6
Juan Pablo Varillas,238,29.5,1529.6,,306,1404.9,200,1523.0,351,1392.9,,1730.0,2021-10,,239,0,1512.6
Andrea Pellegrino,239,28.0,1528.2,,339,1371.8,206,1509.1,347,1396.9,,1637.7,2023-10,,237,0.01,1592.1
Dmitry Popko,240,28.4,1526.3,,210,1508.0,248,1453.6,325,1407.8,,1631.7,2020-01,,155,0.44,1638.9
Denis Kudla,241,32.2,1523.8,,212,1506.0,232,1468.3,163,1518.8,,1784.4,2015-07,,566,-0.85,
Nicolai Budkov Kjaer,242,18.5,1523.5,,186,1534.1,263,1443.7,177,1511.8,,1625.3,2025-02,,305,-0.23,1519.4
Vitaliy Sachko,243,27.7,1523.3,,272,1441.7,209,1506.2,295,1425.2,,1643.5,2023-07,,253,-0.04,1646.4
Pedro Cachin,244,29.9,1521.0,,299,1410.1,198,1525.3,344,1397.1,,1767.7,2023-07,,279,-0.13,1468.2
Stefano Napolitano,245,29.9,1520.6,,246,1471.3,210,1502.8,190,1500.1,,1662.1,2024-05,,449,-0.61,
Martin Klizan,246,35.7,1517.5,,232,1484.1,205,1513.0,339,1400.2,,1897.2,2015-01,,298,-0.19,
Maximus Jones,247,20.6,1516.3,,214,1503.6,334,1382.1,240,1458.1,,1516.3,2025-04,,436,-0.57,1574.0
Riccardo Bonadio,248,31.0,1514.5,,281,1429.0,212,1494.8,314,1413.6,,1587.2,2023-04,,580,-0.85,
Henrique Rocha,249,20.9,1514.1,,230,1486.5,224,1478.7,247,1451.8,,1637.6,2024-09,,198,0.23,1469.7
Beibit Zhukayev,250,24.4,1512.5,,238,1479.3,311,1402.2,186,1503.9,,1640.2,2023-11,,208,0.18,1485.2
Dimitar Kuzmanov,251,31.6,1512.4,,204,1514.2,249,1452.3,250,1451.1,,1640.1,2021-05,,274,-0.09,1547.7
Max Hans Rehberg,252,21.5,1507.1,,243,1473.3,284,1427.3,367,1386.5,,1575.0,2025-02,,242,0.04,1484.7
Dennis Novak,253,31.5,1503.6,,231,1485.6,223,1479.7,134,1548.0,,1758.9,2019-11,,367,-0.37,1526.0
Ilia Simakin,254,21.4,1503.1,,242,1473.5,357,1361.6,248,1451.6,,1539.1,2025-04,,271,-0.06,1547.0
Arthur Fery,255,22.6,1502.4,,221,1497.2,358,1361.2,379,1381.2,,1663.0,2023-10,,451,-0.57,1503.2
Khumoun Sultanov,256,26.4,1502.4,,241,1475.6,361,1358.6,236,1461.9,,1553.9,2025-02,,,,1513.5
Javier Barranco Cosano,257,26.3,1501.1,,260,1454.9,246,1456.2,243,1454.5,,1581.0,2024-07,,275,-0.07,1493.6
Philip Sekulic,258,21.2,1498.8,,236,1480.2,395,1328.2,318,1411.2,,1533.1,2024-07,,375,-0.37,
Sho Shimabukuro,259,27.7,1497.2,,258,1455.8,269,1440.5,175,1513.2,,1692.5,2023-09,,188,0.32,
Manuel Guinard,260,29.3,1493.8,,248,1469.3,257,1446.2,352,1392.7,,1664.3,2022-03,,354,-0.31,1460.2
Yuta Shimizu,261,25.8,1493.7,,251,1462.8,424,1297.5,217,1479.3,,1590.8,2024-05,,181,0.37,1435.6
Pol Martin Tiffon,262,25.6,1490.4,,292,1415.7,240,1459.5,254,1445.2,,1512.6,2025-03,,202,0.26,1534.3
Marc Polmans,263,27.7,1490.0,,253,1461.1,275,1434.9,215,1480.7,,1618.1,2019-10,,428,-0.49,
Maxime Cressy,264,27.9,1489.2,,235,1481.3,343,1376.1,213,1485.0,,1836.1,2022-08,,391,-0.39,
Federico Arnaboldi,265,24.8,1487.9,,345,1366.9,220,1483.9,255,1443.9,,1623.0,2024-08,,200,0.28,1511.8
Stefano Travaglia,266,32.8,1485.9,,247,1471.1,231,1470.1,321,1410.0,,1793.8,2021-02,,287,-0.08,
Federico Cina,267,18.0,1485.5,,237,1479.8,411,1308.5,257,1442.8,,1505.8,2025-03,,373,-0.33,1610.8
Maks Kasnikowski,268,21.6,1485.4,,283,1425.2,208,1507.0,201,1492.7,,1652.1,2024-06,,241,0.11,
Edas Butvilas,269,20.7,1482.4,,222,1496.3,308,1407.3,241,1458.0,,1672.0,2024-09,,212,0.24,1473.7
Andrew Paulson,270,22.8,1482.3,,341,1370.8,252,1449.8,260,1441.2,,1560.3,2024-08,,508,-0.63,
Tung Lin Wu,271,26.9,1481.3,,268,1447.1,236,1463.0,341,1400.1,,1605.0,2023-04,,263,0.03,1427.7
Bernard Tomic,272,32.4,1480.2,,269,1446.7,288,1426.4,206,1489.6,,1947.4,2015-03,,232,0.16,1480.3
Patrick Kypson,273,25.2,1479.6,,255,1458.1,280,1431.2,293,1425.9,,1709.4,2024-02,,452,-0.50,
Marco Cecchinato,274,32.4,1478.0,,312,1398.9,238,1460.7,361,1389.3,,1838.6,2018-07,,358,-0.27,1465.7
Yu Hsiou Hsu,275,26.0,1476.5,,262,1453.8,403,1318.9,451,1339.7,,1648.0,2023-11,,235,0.16,1512.5
Andrea Collarini,276,33.2,1476.3,,386,1334.9,235,1464.5,409,1364.1,,1572.5,2019-09,,215,0.25,1473.6
Aziz Dougaz,277,28.0,1476.2,,287,1419.3,226,1475.5,300,1423.7,,1555.3,2020-02,,196,0.35,1495.2
Gabriel Debru,278,19.1,1475.4,,372,1342.3,222,1480.6,265,1437.7,,1596.1,2023-08,,246,0.12,1474.4
Matteo Martineau,279,26.2,1475.1,,245,1471.9,370,1350.3,262,1440.5,,1624.5,2024-02,,264,0.06,1432.2
Geoffrey Blancaneaux,280,26.6,1474.6,,271,1442.3,264,1443.4,358,1391.0,,1591.5,2023-05,,276,0.01,1492.5
Gauthier Onclin,281,24.0,1473.7,,263,1452.9,278,1433.2,252,1448.7,,1591.3,2023-07,,207,0.31,1481.6
Andrej Martin,282,35.4,1472.3,,337,1373.9,266,1443.1,435,1348.5,,1674.7,2014-08,,318,-0.12,1464.5
Patrick Zahraj,283,25.7,1472.2,,233,1483.2,359,1360.0,267,1436.1,,1596.7,2025-03,,272,0.04,1473.2
Abedallah Shelbayh,284,21.3,1471.8,,273,1441.1,287,1426.8,244,1453.6,,1648.2,2024-02,,267,0.06,1486.2
Enzo Couacaud,285,30.0,1471.4,,266,1448.6,244,1458.0,221,1474.8,,1647.1,2020-02,,393,-0.32,1310.9
Enrico Dalla Valle,286,27.0,1471.1,,347,1364.5,228,1473.0,268,1435.5,,1543.6,2024-07,,277,0.03,1527.9
Egor Gerasimov,287,32.3,1471.0,,264,1449.7,292,1423.9,388,1375.7,,1802.1,2020-03,,379,-0.28,
Hazem Naw,288,24.7,1470.7,,252,1461.9,319,1393.7,212,1485.3,,1633.7,2024-02,,571,-0.68,
Bernabe Zapata Miralles,289,28.2,1470.6,,293,1415.1,239,1459.7,246,1452.3,,1779.9,2023-05,,380,-0.27,
Nicolas Kicker,290,32.5,1470.2,,290,1416.7,233,1468.3,372,1384.6,,1706.2,2018-05,,464,-0.47,1572.5
Clement Chidekh,291,23.8,1468.2,,274,1439.8,371,1350.1,274,1434.1,,1695.5,2024-03,,290,0,1426.3
Jiri Vesely,292,31.6,1467.8,,256,1457.8,271,1437.6,178,1511.6,,1891.6,2014-06,,355,-0.20,
Max Houkes,293,24.6,1467.4,,397,1324.5,243,1458.4,277,1433.7,,1481.3,2025-03,,249,0.16,1491.7
Federico Agustin Gomez,294,28.3,1466.8,,326,1383.4,219,1484.2,278,1433.4,,1668.6,2024-09,,137,0.76,1408.7
Christoph Negritu,295,30.9,1465.8,,276,1437.7,336,1381.0,282,1432.9,,1540.2,2024-11,,306,-0.04,1462.6
Andres Andrade,296,26.3,1463.9,,311,1401.4,267,1442.4,283,1432.0,,1584.8,2024-08,,257,0.14,1464.0
August Holmgren,297,26.9,1463.7,,296,1411.1,296,1420.7,214,1481.9,,1677.9,2021-09,,186,0.47,1429.4
Cezar Cretu,298,23.9,1463.6,,288,1417.3,302,1416.1,284,1431.8,,1526.0,2024-09,,361,-0.19,
Laurent Lokoli,299,29.9,1463.4,,301,1409.7,234,1467.2,232,1465.0,,1608.2,2023-07,,468,-0.45,
Murkel Alejandro Dellien Velasco,300,27.5,1460.9,,320,1393.6,255,1448.0,261,1440.6,,1602.5,2022-01,,222,0.30,1444.6
Stuart Parker,301,27.5,1458.0,,265,1449.2,383,1339.0,457,1336.6,,1524.1,2025-03,,432,-0.36,1507.8
Omar Jasika,302,27.9,1456.3,,275,1439.4,394,1330.2,440,1346.6,,1669.1,2017-02,,211,0.36,1540.0
Hynek Barton,303,20.9,1456.3,,280,1429.8,329,1387.7,289,1428.2,,1498.9,2025-02,,385,-0.24,1501.3
Antoine Escoffier,304,33.1,1455.9,,285,1423.6,437,1273.4,336,1400.9,,1628.4,2023-03,,218,0.33,
Gianluca Mager,305,30.1,1454.7,,309,1402.7,268,1442.0,304,1420.8,,1733.2,2022-01,,455,-0.40,
Denis Yevseyev,306,31.8,1453.4,,305,1406.3,294,1422.9,238,1460.3,,1565.7,2024-01,,258,0.17,1413.9
Nick Hardt,307,24.5,1453.2,,294,1414.3,276,1434.6,288,1428.3,,1619.6,2024-05,,459,-0.40,
Stefan Kozlov,308,27.1,1453.2,,304,1408.7,282,1428.2,256,1443.5,,1724.4,2022-02,,488,-0.46,1449.1
Jacopo Berrettini,309,26.3,1450.6,,330,1380.8,274,1435.1,294,1425.3,,1592.3,2024-05,,331,-0.07,
Gonzalo Bueno,310,21.0,1450.2,,445,1261.6,272,1436.9,296,1425.1,,1518.7,2024-04,,248,0.22,1469.5
Guy Den Ouden,311,22.9,1450.1,,442,1268.5,218,1486.6,297,1425.1,,1535.9,2024-09,,227,0.31,1581.4
Gastao Elias,312,34.1,1449.7,,270,1443.2,293,1423.0,393,1373.2,,1737.5,2016-08,,339,-0.08,
Rio Noguchi,313,26.2,1449.0,,297,1410.9,440,1272.1,383,1379.5,,1516.0,2022-10,,254,0.21,1491.8
Robert Strombachs,314,25.3,1448.5,,277,1436.5,330,1387.1,298,1424.2,,1448.5,2025-02,,328,-0.04,
Sascha Gueymard Wayenburg,315,21.7,1447.8,,282,1426.7,400,1321.3,299,1423.9,,1563.9,2025-01,,247,0.24,1478.9
Inaki Montes De La Torre,316,22.5,1446.6,,313,1397.6,303,1415.3,301,1423.3,,1529.0,2025-02,,465,-0.39,
Ivan Gakhov,317,28.3,1445.7,,398,1324.4,286,1426.9,350,1394.4,,1659.6,2023-05,,310,0.02,1539.5
Ryan Peniston,318,29.3,1444.9,,286,1422.4,363,1358.4,269,1435.3,,1723.2,2022-06,,311,0.02,1541.6
Johannus Monday,319,23.2,1444.9,,300,1410.0,390,1332.5,329,1405.5,,1551.9,2025-02,,255,0.22,1453.8
Matheus Pucinelli De Almeida,320,23.9,1444.9,,412,1314.1,273,1436.1,302,1423.3,,1650.0,2022-03,,322,-0.01,1518.2
Viktor Durasovic,321,28.0,1444.6,,279,1434.0,384,1338.8,365,1387.9,,1494.2,2025-02,,243,0.28,1555.4
Genaro Alberto Olivieri,322,26.6,1443.8,,385,1335.0,270,1438.4,439,1346.9,,1585.6,2023-07,,302,0.06,1471.9
Nerman Fatic,323,30.3,1443.7,,310,1402.5,277,1433.7,263,1440.2,,1584.4,2023-07,,364,-0.12,
Clement Tabur,324,25.1,1443.6,,351,1360.7,298,1419.7,357,1391.3,,1500.9,2023-08,,320,0.01,1489.8
Alvaro Guillen Meza,325,22.2,1442.9,,444,1262.0,251,1450.9,303,1421.4,,1545.7,2023-11,,205,0.46,1477.8
Illya Marchenko,326,37.3,1441.2,,284,1424.1,366,1355.6,305,1420.8,,1792.9,2010-02,,643,-0.68,
Oriol Roca Batalla,327,31.9,1439.4,,336,1374.7,295,1422.0,380,1380.9,,1554.6,2024-06,,262,0.22,
Arthur Gea,328,20.2,1439.0,,331,1380.8,299,1419.0,307,1419.5,,1501.7,2025-02,,314,0.04,1456.8
Henri Squire,329,24.5,1438.8,,315,1396.5,262,1444.2,458,1332.8,,1670.0,2024-06,,225,0.38,1329.8
Luka Mikrut,330,20.9,1438.1,,360,1355.5,306,1411.6,308,1419.0,,1544.9,2024-06,,293,0.12,
Alexey Vatutin,331,32.3,1434.7,,308,1402.8,347,1370.7,378,1381.3,,1637.3,2018-04,,333,-0.01,1483.2
Max Wiskandt,332,23.1,1434.4,,383,1337.8,300,1417.1,309,1417.2,,1454.0,2025-04,,377,-0.13,1544.3
Jakub Nicod,333,20.1,1434.2,,405,1318.2,290,1426.2,310,1417.1,,1506.7,2024-09,,520,-0.45,
Jie Cui,334,27.0,1433.4,,302,1409.4,435,1274.6,311,1416.7,,1470.5,2025-01,,299,0.11,1507.4
Adrian Andreev,335,23.8,1432.0,,322,1387.6,283,1427.5,426,1356.0,,1642.9,2023-01,,282,0.17,1390.1
Joao Lucas Reis Da Silva,336,25.0,1429.0,,344,1368.3,309,1407.3,312,1414.5,,1516.6,2022-10,,384,-0.13,1499.5
Franco Agamenone,337,31.9,1428.8,,388,1334.1,297,1419.8,446,1343.4,,1707.6,2021-10,,426,-0.23,1477.8
Andres Martin,338,23.7,1427.7,,289,1417.2,314,1399.8,233,1463.8,,1603.6,2022-07,,412,-0.20,
Facundo Mena,339,32.5,1427.7,,366,1347.3,304,1413.8,337,1400.9,,1616.9,2019-09,,190,0.58,1340.9
Filip Cristian Jianu,340,23.5,1427.2,,395,1325.4,301,1416.5,272,1434.4,,1578.5,2019-09,,229,0.40,1479.1
Corentin Denolly,341,27.8,1426.8,,382,1338.0,352,1366.6,315,1413.4,,1455.6,2025-03,,283,0.19,1502.7
Mats Rosenkranz,342,26.6,1426.5,,303,1409.3,426,1291.8,371,1384.9,,1477.6,2024-11,,365,-0.07,
Antoine Cornut Chauvinc,343,24.5,1425.8,,321,1392.3,374,1347.5,316,1412.9,,1453.0,2025-01,,546,-0.46,
Rudolf Molleker,344,24.3,1425.8,,356,1356.3,291,1424.7,377,1382.2,,1712.9,2019-06,,388,-0.12,1403.2
Goncalo Oliveira,345,29.8,1424.7,,333,1376.7,320,1393.5,391,1373.8,,1441.2,2024-11,,286,0.19,
Matias Soto,346,25.9,1424.4,,368,1345.3,310,1403.8,317,1412.2,,1461.2,2025-03,,240,0.37,1429.7
Mathias Bourgue,347,30.7,1424.3,,291,1416.1,318,1394.9,362,1389.3,,1674.2,2017-04,,518,-0.40,
Michael Geerts,348,30.2,1424.1,,323,1387.2,328,1388.1,427,1355.7,,1540.6,2023-03,,288,0.19,1462.5
Samuel Vincent Ruggeri,349,22.6,1421.8,,346,1365.0,331,1386.6,319,1410.9,,1525.8,2024-06,,447,-0.25,
Mathys Erhard,350,23.4,1420.3,,408,1317.2,327,1389.1,320,1410.2,,1428.9,2025-04,,265,0.28,1515.7
Henry Searle,351,18.9,1419.9,,314,1396.8,396,1328.1,363,1389.1,,1448.8,2025-03,,413,-0.16,1525.3
Yan Bai,352,35.6,1419.0,,325,1383.7,353,1366.1,373,1384.3,,1494.4,2015-11,,244,0.37,
Frederico Ferreira Silva,353,29.8,1418.1,,328,1382.3,322,1391.2,285,1431.3,,1642.4,2021-05,,250,0.35,1522.7
Matej Dodig,354,19.7,1417.9,,362,1352.5,312,1402.1,322,1408.9,,1601.7,2024-09,,332,0.06,
Daniel Masur,355,30.4,1417.3,,327,1382.7,316,1398.9,332,1404.2,,1621.9,2021-03,,446,-0.23,
Giovanni Fonio,356,26.8,1416.5,,307,1404.0,337,1378.6,323,1408.3,,1566.9,2023-02,,372,-0.04,
Francesco Maestrelli,357,22.2,1415.3,,317,1396.0,346,1372.1,414,1362.9,,1711.4,2022-07,,296,0.19,
Andre Ilagan,358,24.2,1414.7,,324,1386.2,405,1317.4,326,1407.4,,1472.7,2025-02,,389,-0.08,1464.4
Paul Jubb,359,25.4,1414.7,,332,1379.0,369,1350.3,245,1452.7,,1632.1,2022-03,,238,0.41,
Mili Poljicak,360,20.7,1414.1,,443,1268.2,281,1430.6,396,1371.2,,1427.9,2025-04,,268,0.30,1540.9
Nicolas Mejia,361,25.1,1412.2,,353,1357.6,305,1412.1,328,1406.1,,1536.3,2021-07,,301,0.18,1431.7
Jelle Sels,362,29.6,1411.9,,295,1412.7,356,1365.2,477,1309.7,,1640.8,2022-11,,316,0.14,1493.0
David Jorda Sanchis,363,30.2,1410.9,,380,1338.4,324,1389.4,405,1366.6,,1531.3,2023-07,,534,-0.39,
Nicolas Alvarez Varona,364,23.8,1410.5,,298,1410.6,382,1340.0,330,1405.3,,1526.2,2022-11,,309,0.16,1446.3
Gerard Campana Lee,365,20.5,1408.8,,363,1352.4,351,1367.1,331,1404.4,,1510.2,2023-07,,386,-0.06,
Jonas Forejtek,366,23.8,1406.3,,376,1340.6,315,1399.4,369,1386.1,,1614.5,2022-05,,645,-0.57,
Rodrigo Pacheco Mendez,367,19.9,1405.5,,361,1353.5,348,1370.1,333,1402.8,,1461.5,2024-06,,231,0.46,1460.5
Karue Sell,368,31.3,1404.9,,318,1394.6,345,1372.3,334,1402.4,,1529.3,2024-10,,285,0.26,1343.9
Benoit Paire,369,35.9,1404.3,,335,1374.7,279,1431.5,279,1433.2,,1909.0,2013-05,,575,-0.44,
Jakub Paul,370,26.0,1401.9,,338,1371.9,431,1279.6,338,1400.9,,1440.9,2025-03,,325,0.13,1461.7
Lorenzo Giustino,371,33.5,1401.0,,377,1340.6,323,1390.6,478,1306.3,,1643.8,2019-06,,300,0.21,
Aidan Mayo,372,21.9,1398.4,,319,1393.8,420,1301.7,313,1414.4,,1541.1,2024-11,,297,0.23,
Jack Pinnington Jones,373,21.9,1397.2,,350,1362.1,410,1308.6,306,1420.0,,1521.7,2024-06,,337,0.10,
Marko Topo,374,21.5,1394.6,,329,1381.4,338,1378.4,327,1406.5,,1663.9,2022-04,,406,-0.08,
Patrick Maloney,375,25.1,1394.1,,409,1315.3,360,1359.3,345,1397.1,,1439.4,2025-04,,349,0.07,1508.7
Jay Clarke,376,26.5,1393.2,,352,1360.3,385,1336.9,454,1339.1,,1617.4,2018-07,,251,0.40,1387.2
Maximilian Neuchrist,377,33.7,1388.6,,384,1337.4,344,1375.0,410,1363.8,,1549.9,2023-04,,434,-0.14,1416.5
Santiago Fa Rodriguez Taverna,378,25.7,1386.0,,365,1351.2,339,1378.4,349,1395.4,,1672.6,2022-01,,261,0.37,1390.4
Ernesto Escobedo,379,28.5,1385.6,,342,1370.5,377,1342.2,459,1330.4,,1762.7,2017-04,,480,-0.24,
Alfredo Perez,380,27.8,1384.9,,420,1295.4,326,1389.2,353,1392.5,,1422.4,2022-11,,416,-0.09,1502.5
Adolfo Daniel Vallejo,381,20.9,1384.8,,387,1334.7,342,1376.5,258,1442.4,,1524.2,2020-03,,236,0.48,1361.8
Giles Hussey,382,27.8,1384.2,,373,1341.6,419,1302.1,411,1363.7,,1422.5,2025-04,,445,-0.15,1477.0
Orlando Luz,383,27.0,1384.2,,470,1213.8,333,1382.9,355,1392.1,,1519.9,2021-08,,632,-0.50,
Thai Son Kwiatkowski,384,29.5,1382.2,,334,1375.2,372,1349.0,487,1281.9,,1644.0,2020-03,,1053,-1.01,
Raul Brancaccio,385,27.8,1381.5,,354,1357.1,354,1366.0,418,1360.3,,1644.9,2023-01,,394,-0.02,
Sandro Kopp,386,24.6,1380.8,,411,1314.4,362,1358.5,359,1390.4,,1423.3,2024-08,,422,-0.09,
Gabi Adrian Boitan,387,25.7,1380.4,,399,1323.7,325,1389.2,264,1440.2,,1488.6,2022-03,,352,0.09,
Juan Bautista Torres,388,22.9,1378.8,,426,1291.5,350,1369.2,360,1389.4,,1586.6,2022-07,,273,0.35,
Mika Brunold,389,20.5,1376.8,,358,1355.8,402,1319.9,364,1388.4,,1492.5,2023-03,,308,0.23,1422.5
Govind Nanda,390,24.1,1375.2,,364,1352.1,418,1302.2,366,1387.6,,1501.0,2022-09,,371,0.05,
Mohamed Safwat,391,34.3,1373.6,,348,1362.8,364,1357.5,348,1395.8,,1640.1,2020-02,,586,-0.40,
Michael Vrbensky,392,25.1,1372.9,,400,1323.6,368,1350.8,368,1386.5,,1576.5,2021-07,,387,0.01,
Ramkumar Ramanathan,393,30.2,1371.4,,374,1341.5,349,1369.9,346,1397.0,,1622.0,2018-04,,559,-0.35,
Moez Echargui,394,32.2,1371.3,,379,1338.5,373,1348.7,370,1385.7,,1478.4,2023-08,,478,-0.19,
Sasi Kumar Mukund,395,28.0,1369.9,,369,1344.8,438,1273.1,437,1348.3,,1498.8,2019-02,,456,-0.14,
Marvin Moeller,396,25.6,1369.7,,316,1396.5,379,1341.0,271,1434.8,,1567.7,2021-07,,487,-0.21,
Stefanos Sakellaridis,397,20.4,1367.7,,402,1321.7,341,1376.8,275,1433.9,,1573.6,2023-01,,395,0.01,1492.2
Lucas Poullain,398,29.3,1367.5,,367,1346.1,432,1278.6,374,1383.8,,1590.8,2023-10,,415,-0.04,
Philip Henning,399,24.4,1366.3,,355,1356.8,380,1340.7,280,1433.1,,1559.8,2021-09,,360,0.10,1430.7
Blake Ellis,400,26.1,1365.6,,381,1338.1,425,1292.8,375,1382.8,,1490.7,2018-02,,292,0.31,1430.8
Lautaro Midon,401,20.9,1364.6,,434,1284.8,365,1357.4,376,1382.3,,1394.6,2024-06,,323,0.22,1445.3
Martin Damm,402,21.5,1363.9,,357,1355.9,457,1249.2,204,1490.0,,1767.9,1999-11,,743,-0.61,
Ergi Kirkin,403,26.2,1362.8,,370,1343.6,381,1340.6,404,1368.5,,1516.7,2022-05,,321,0.23,1362.4
Robin Bertrand,404,22.0,1361.5,,375,1341.0,415,1303.7,381,1380.8,,1540.9,2024-07,,278,0.37,1365.1
Micah Braswell,405,23.2,1361.1,,392,1327.2,427,1290.6,382,1380.6,,1418.6,2025-01,,421,-0.04,
Hiroki Moriya,406,34.3,1359.9,,391,1327.7,452,1258.4,425,1357.2,,1584.0,2012-12,,440,-0.08,1449.5
Christian Langmo,407,28.6,1358.1,,371,1343.2,478,1197.6,384,1379.1,,1411.8,2023-04,,319,0.24,1526.1
Alexey Zakharov,408,24.7,1357.5,,425,1291.5,307,1408.1,386,1378.7,,1479.8,2024-07,,383,0.06,
Daniel Michalski,409,25.1,1357.4,,340,1371.0,386,1334.8,287,1428.7,,1590.8,2020-02,,315,0.26,1427.4
Tristan Lamasine,410,31.8,1356.2,,349,1362.7,412,1308.1,291,1427.2,,1641.8,2015-09,,650,-0.46,
Evgeny Karlovskiy,411,30.5,1354.0,,390,1331.1,387,1333.9,406,1366.5,,1560.3,2020-01,,418,-0.02,
Joel Schwaerzler,412,19.2,1352.6,,430,1287.7,399,1322.0,387,1376.3,,1621.9,2024-05,,327,0.23,1342.1
Aleksandre Bakshi,413,27.7,1352.4,,394,1326.1,289,1426.2,292,1426.2,,1613.0,2024-07,,476,-0.14,
Jules Marie,414,33.3,1351.4,,414,1310.3,413,1306.9,452,1339.5,,1467.6,2024-02,,511,-0.21,
Carlos Sanchez Jover,415,24.6,1350.3,,446,1259.1,393,1330.2,389,1375.1,,1440.5,2023-09,,260,0.47,
Remy Bertola,416,26.6,1347.6,,389,1332.6,433,1277.6,392,1373.8,,1461.8,2022-10,,269,0.44,
Renzo Olivo,417,33.0,1345.7,,413,1310.6,398,1324.9,444,1344.6,,1643.4,2015-02,,359,0.15,1315.5
Hernan Casanova,418,31.1,1345.6,,461,1239.1,388,1333.1,448,1342.0,,1474.0,2022-09,,516,-0.21,
Alexander Weis,419,27.3,1344.2,,440,1273.1,404,1317.5,394,1372.1,,1438.4,2023-05,,443,-0.06,
Adria Soriano Barrera,420,25.7,1343.2,,393,1326.7,423,1297.7,395,1371.6,,1384.5,2023-06,,423,-0.01,
Moerani Bouzige,421,25.5,1342.3,,404,1318.9,430,1281.2,397,1371.2,,1416.7,2024-12,,401,0.05,1524.2
Toby Alex Kodat,422,22.2,1342.2,,421,1294.3,416,1303.3,398,1371.1,,1535.4,2024-05,,347,0.20,
Mateus Alves,423,24.2,1342.1,,465,1225.0,378,1341.7,399,1371.0,,1422.1,2024-11,,313,0.30,1338.5
